0.930000	4.073395	7.832201	10.968539	14.840684	18.090594
0.940000	4.038592	7.826091	10.967772	14.834814	18.055853
0.950000	4.003664	7.819816	10.966979	14.828784	18.020986
0.960000	3.968618	7.813375	10.966158	14.822590	17.985996
0.970000	3.933461	7.806764	10.965308	14.816229	17.950892
0.980000	3.898198	7.799982	10.964428	14.809701	17.915680
0.990000	3.862836	7.793026	10.963516	14.803003	17.880365
1.000000	3.827382	7.785894	10.962572	14.796132	17.844954
1.010000	3.791841	7.778584	10.961595	14.789085	17.809454
1.020000	3.756221	7.771094	10.960583	14.781862	17.773871
1.030000	3.720527	7.763422	10.959534	14.774459	17.738212
1.040000	3.684766	7.755565	10.958448	14.766875	17.702482
1.050000	3.648945	7.747521	10.957324	14.759107	17.666688
1.060000	3.613070	7.739289	10.956159	14.751153	17.630837
1.070000	3.577146	7.730865	10.954953	14.743012	17.594935
1.080000	3.541181	7.722249	10.953704	14.734680	17.558989
1.090000	3.505181	7.713438	10.952411	14.726156	17.523004
1.100000	3.469152	7.704430	10.951073	14.717438	17.486987
1.110000	3.433101	7.695224	10.949687	14.708524	17.450944
1.120000	3.397033	7.685817	10.948252	14.699412	17.414882
1.130000	3.360956	7.676207	10.946768	14.690100	17.378807
1.140000	3.324875	7.666393	10.945231	14.680586	17.342725
1.150000	3.288797	7.656373	10.943641	14.670869	17.306643
1.160000	3.252727	7.646145	10.941996	14.660945	17.270566
1.170000	3.216673	7.635707	10.940295	14.650815	17.234502
1.180000	3.180639	7.625059	10.938535	14.640476	17.198455
1.190000	3.144634	7.614197	10.936715	14.629925	17.162433
1.200000	3.108662	7.603121	10.934833	14.619162	17.126442
1.210000	3.072729	7.591828	10.932887	14.608186	17.090487
1.220000	3.036843	7.580318	10.930876	14.596993	17.054575
1.230000	3.001008	7.568589	10.928797	14.585583	17.018711
1.240000	2.965231	7.556640	10.926650	14.573954	16.982903
1.250000	2.929517	7.544468	10.924431	14.562106	16.947155
1.260000	2.893874	7.532073	10.922139	14.550035	16.911474
1.270000	2.858306	7.519454	10.919772	14.537741	16.875866
1.280000	2.822820	7.506609	10.917328	14.525223	16.840336
1.290000	2.787421	7.493537	10.914806	14.512479	16.804891
1.300000	2.752115	7.480236	10.912202	14.499509	16.769536
1.310000	2.716909	7.466706	10.909514	14.486310	16.734277
